0.599999480585565,-0.00310698132776634,0.000961101951538385,-0.0294828963254114,-0.328592979386963,-0.429676478473742
0.596398883591795,-0.0030883363541855,0.00095537004097096,-0.0293363633268423,-0.326620280336456,-0.427084032627467
0.592819293783293,-0.00306980009790852,0.000949671145380226,-0.0291889675273207,-0.324659676866626,-0.42450833763916
0.589260588729711,-0.00305136960296436,0.000943997467472114,-0.0290408862149372,-0.322711015208535,-0.421949105062675
0.585722646658902,-0.00303304578581754,0.00093835376488977,-0.0288922571110818,-0.320774156022851,-0.419406079253505
0.582205346545276,-0.00301482688827003,0.000932736042647557,-0.0287432115916188,-0.31884896905199,-0.416879021495324
0.578708568057581,-0.00299671188239967,0.00092714263532311,-0.028593860733044,-0.316935333406066,-0.414367713849073
0.575232191564299,-0.00297869977058419,0.000921571932055611,-0.0284443008757595,-0.315033135844364,-0.411871955122411
0.571776098129356,-0.0029607895844896,0.000916022375527125,-0.0282946156856014,-0.313142269641619,-0.409391558526453
0.568340169507887,-0.00294298038408831,0.000910492460955284,-0.0281448779732002,-0.311262633643088,-0.40692634966209
0.564924288142033,-0.00292527125670346,0.000904980735096451,-0.0279951512666394,-0.309394131480818,-0.404476164812265
0.561528337156797,-0.00290766131607943,0.000899485795259687,-0.0278454911555384,-0.3075366709244,-0.402040849503563
0.558152200355931,-0.00289014970148057,0.000894006288331696,-0.0276959464330431,-0.305690163342609,-0.399620257298229
0.55479576221787,-0.00287273557681353,0.000888540909812882,-0.0275465600636552,-0.303854523255893,-0.397214248780266
0.551458907891705,-0.00285541812977627,0.00088308840286449,-0.0273973700030895,-0.302029667963145,-0.394822690703554
0.5481415231932,-0.00283819657102983,0.000877647557366519,-0.0272484098934074,-0.300215517229186,-0.392445455274683
0.544843494600843,-0.00282107013339501,0.00087221720898752,-0.027099709653426,-0.29841199302195,-0.390082419547511
0.541564709251941,-0.00280403807107106,0.000866796238264752,-0.0269512959813121,-0.296619019290446,-0.387733464910442
0.538305054938747,-0.00278709965887897,0.000861383569696709,-0.0268031927835299,-0.29483652177627,-0.385398476650683
0.53506442010463,-0.00277025419152351,0.00085597817084569,-0.0266554215419175,-0.293064427852814,-0.383077343582519
0.531842693840273,-0.00275350098288098,0.000850579051453139,-0.0265080016286931,-0.29130266638741,-0.380769957728938
0.528639765879915,-0.00273683936530359,0.000845185262565289,-0.0263609505775014,-0.289551167622542,-0.378476214047816
