0,0,1,0,1,0,-1,0,0,0,0,0.5,0
0,0,1,0,1,0,-1,0,0,7.1456484662404e-10,0,0.500000000094253,0
0,0,1,0,1,0,-1,0,0,5.7130870773787e-09,0,0.500000000753571,0
0,0,1,0,1,0,-1,0,0,1.92700906229528e-08,0,0.500000002541776,0
0,0,1,0,1,0,-1,0,0,4.56498158678472e-08,0,0.500000006021331,0
0,0,1,0,1,0,-1,0,0,8.91062278936986e-08,0,0.500000011753346,0
0,0,1,0,1,0,-1,0,0,1.53883024722603e-07,0,0.500000020297577,0
0,0,1,0,1,0,-1,0,0,2.4421364556044e-07,0,0.500000032212424,0
0,0,1,0,1,0,-1,0,0,3.64321279040195e-07,0,0.500000048054937,0
0,0,1,0,1,0,-1,0,0,5.18418871465283e-07,0,0.500000068380816,0
0,0,1,0,1,0,-1,0,0,7.10709135052875e-07,0,0.500000093744409,0
0,0,1,0,1,0,-1,0,0,9.45384556177215e-07,0,0.500000124698715,0
-1.12490749960467e-06,0,0.999999999999367,0,1,0,-0.999999999999367,0,-1.12490749960467e-06,1.22662749461622e-06,0,0.500000161794698,0
-1.4293597034393e-06,0,0.999999999998978,0,1,0,-0.999999999998978,0,-1.4293597034393e-06,1.55860988370256e-06,0,0.500000205583619,0
-1.78416047560152e-06,0,0.999999999998408,0,1,0,-0.999999999998408,0,-1.78416047560152e-06,1.94549364290014e-06,0,0.500000256613975,0
-2.19311719848853e-06,0,0.999999999997595,0,1,0,-0.999999999997595,0,-2.19311719848853e-06,2.39143044653897e-06,0,0.500000315433313,0
-2.66002791444639e-06,0,0.999999999996462,0,1,0,-0.999999999996462,0,-2.66002791444639e-06,2.90056178644645e-06,0,0.500000382587822,0
-3.18868133332983e-06,0,0.999999999994916,0,1,0,-0.999999999994916,0,-3.18868133332983e-06,3.47701898046214e-06,0,0.50000045862233,0
-3.78285684006189e-06,0,0.999999999992845,0,1,0,-0.999999999992845,0,-3.78285684006189e-06,4.12492318101635e-06,0,0.500000544080304,0
-4.44632450219362e-06,0,0.999999999990115,0,1,0,-0.999999999990115,0,-4.44632450219362e-06,4.84838538367686e-06,0,0.500000639503848,0
-5.18284507746372e-06,0,0.999999999986569,0,1,0,-0.999999999986569,0,-5.18284507746372e-06,5.65150643585521e-06,0,0.500000745433698,0
-5.99617002135826e-06,0,0.999999999982023,0,1,0,-0.999999999982023,0,-5.99617002135826e-06,6.53837704532141e-06,0,0.500000862409226,0
-6.89004149467024e-06,0,0.999999999976264,0,1,0,-0.999999999976264,0,-6.89004149467024e-06,7.5130777888783e-06,0,0.500000990968434,0
-7.86819237105929e-06,0,0.999999999969046,0,1,0,-0.999999999969046,0,-7.86819237105929e-06,8.57967912106786e-06,0,0.500001131647954,0
-8.93434624461117e-06,0,0.999999999960089,0,1,0,-0.999999999960089,0,-8.93434624461117e-06,9.74224138279758e-06,0,0.500001284983045,0
-1.00922174373974e-05,0,0.999999999949074,0,1,0,-0.999999999949074,0,-1.00922174373974e-05,1.10048148100467e-05,0,0.500001451507588,0
-1.13455110070348e-05,0,0.99999999993564,0,1,0,-0.99999999993564,0,-1.13455110070348e-05,1.23714395426362e-05,0,0.50000163175409,0
-1.26979227542449e-05,0,0.999999999919381,0,1,0,-0.999999999919381,0,-1.26979227542449e-05,1.38461456328714e-05,0,0.500001826253674,0
-1.41531392304136e-05,0,0.999999999899844,0,1,0,-0.999999999899844,0,-1.41531392304136e-05,1.54329530543591e-05,0,0.500002035536082,0
-1.57148377451503e-05,0,0.999999999876522,0,1,0,-0.999999999876522,0,-1.57148377451503e-05,1.71358717107786e-05,0,0.500002260129668,0
-1.73866863738474e-05,0,0.999999999848852,0,1,0,-0.999999999848852,0,-1.73866863738474e-05,1.89589014446025e-05,0,0.500002500561399,0
-1.91723439652398e-05,0,0.999999999816211,0,1,0,-0.999999999816211,0,-1.91723439652398e-05,2.09060320460112e-05,0,0.500002757356847,0
-2.10754601489639e-05,0,0.999999999777913,0,1,0,-0.999999999777913,0,-2.10754601489639e-05,2.29812432615823e-05,0,0.500003031040189,0
-2.30996753431167e-05,0,0.999999999733203,0,1,0,-0.999999999733203,0,-2.30996753431167e-05,2.51885048032678e-05,0,0.500003322134204,0
-2.52486207618153e-05,0,0.999999999681254,0,1,0,-0.999999999681254,0,-2.52486207618153e-05,2.75317763571322e-05,0,0.500003631160268,0
-2.75259184227555e-05,0,0.999999999621162,0,1,0,-0.999999999621162,0,-2.75259184227555e-05,3.00150075922494e-05,0,0.500003958638349,0
-2.9935181154771e-05,0,0.999999999551943,0,1,0,-0.999999999551943,0,-2.9935181154771e-05,3.26421381696637e-05,0,0.500004305087006,0
-3.24800126053923e-05,0,0.999999999472524,0,1,0,-0.999999999472524,0,-3.24800126053923e-05,3.54170977512231e-05,0,0.500004671023385,0
-3.51640072484051e-05,0,0.999999999381746,0,1,0,-0.999999999381746,0,-3.51640072484051e-05,3.83438060084766e-05,0,0.500005056963211,0
-3.79907503914093e-05,0,0.999999999278351,0,1,0,-0.999999999278351,0,-3.79907503914093e-05,4.1426172631698e-05,0,0.500005463420789,0
-4.09638181833774e-05,0,0.999999999160983,0,1,0,-0.999999999160983,0,-4.09638181833774e-05,4.46680973387673e-05,0,0.500005890908996,0
-4.40867776222125e-05,0,0.999999999028178,0,1,0,-0.999999999028178,0,-4.40867776222125e-05,4.80734698841466e-05,0,0.500006339939279,0
-4.73631865623074e-05,0,0.999999998878364,0,1,0,-0.999999998878364,0,-4.73631865623074e-05,5.16461700678887e-05,0,0.500006811021649,0
-5.07965937221016e-05,0,0.999999998709853,0,1,0,-0.999999998709853,0,-5.07965937221016e-05,5.53900677446288e-05,0,0.500007304664677,0
-5.43905386916401e-05,0,0.999999998520835,0,1,0,-0.999999998520835,0,-5.43905386916401e-05,5.93090228325446e-05,0,0.500007821375488,0
-5.81485519401309e-05,0,0.999999998309373,0,1,0,-0.999999998309373,0,-5.81485519401309e-05,6.34068853224757e-05,0,0.500008361659759,0
-6.20741548235021e-05,0,0.9999999980734,0,1,0,-0.9999999980734,0,-6.20741548235021e-05,6.7687495286867e-05,0,0.500008926021711,0
-6.61708595919599e-05,0,0.999999997810709,0,1,0,-0.999999997810709,0,-6.61708595919599e-05,7.215468288892e-05,0,0.500009514964104,0
