-0.098038912,3.897493969,-2.218770921,-1.894914251,2.96675998,-1.789204142
-0.23952147,4.455921876,-1.963796629,-2.416572868,2.90766364,-1.492577677
-0.188119059,4.167492777,-1.793871809,-2.359092378,2.954027774,-1.555811001
-0.19503352,4.174726593,-1.753998428,-2.421300385,2.946580221,-1.571377983
,,,,,
https://youtu.be/bupKKBFrrr4,,,,,
